Year,Round,Driver,Q_DeltaToPole,Q_Session
2024,5,PIA,0.6129999999999995,Q3
2024,5,LEC,0.6290000000000049,Q3
2024,5,SAI,0.6370000000000005,Q3
2024,5,RUS,0.7729999999999961,Q3
2024,5,HUL,0.9440000000000026,Q3
2024,5,BOT,1.0049999999999957,Q3
2024,5,STR,1.1779999999999973,Q2
2024,5,RIC,1.274000000000001,Q2
2024,5,OCO,1.5630000000000024,Q2
2024,5,ALB,1.581000000000003,Q2
2024,5,GAS,1.8029999999999973,Q2
2024,5,ZHO,1.8449999999999989,Q1
2024,5,MAG,1.8559999999999943,Q1
2024,5,HAM,1.913000000000011,Q1
2024,5,TSU,2.0860000000000127,Q1
2024,5,SAR,2.6980000000000075,Q1
2024,9,RUS,0.0,Q3
2024,9,VER,0.0,Q3
2024,9,NOR,0.0210000000000007,Q3
2024,9,PIA,0.1029999999999944,Q3
2024,9,RIC,0.1779999999999972,Q3
2024,9,ALO,0.2279999999999944,Q3
2024,9,HAM,0.2800000000000011,Q3
2024,9,TSU,0.4140000000000015,Q3
2024,9,STR,0.7009999999999934,Q3
2024,9,ALB,0.7959999999999923,Q3
2024,9,LEC,0.6910000000000025,Q2
2024,9,SAI,0.7279999999999944,Q2
2024,9,SAR,0.7360000000000042,Q2
2024,9,MAG,0.9159999999999968,Q2
2024,9,GAS,0.9399999999999976,Q2
2024,9,PER,1.3259999999999934,Q1
2024,9,BOT,1.3659999999999997,Q1
2024,9,OCO,1.4350000000000025,Q1
2024,9,HUL,1.9779999999999944,Q1
2024,9,ZHO,2.2920000000000016,Q1
2024,13,NOR,0.0,Q3
2024,13,PIA,0.0219999999999913,Q3
2024,13,VER,0.0459999999999922,Q3
2024,13,SAI,0.4689999999999941,Q3
2024,13,HAM,0.6269999999999953,Q3
2024,13,LEC,0.6779999999999973,Q3
2024,13,ALO,0.8160000000000025,Q3
2024,13,STR,1.016999999999996,Q3
2024,13,RIC,1.2199999999999989,Q3
2024,13,TSU,1.25,Q3
2024,13,HUL,1.0900000000000034,Q2
2024,13,BOT,1.1569999999999965,Q2
2024,13,ALB,1.2019999999999982,Q2
2024,13,SAR,1.3160000000000025,Q2
2024,13,MAG,1.320999999999998,Q2
2024,13,PER,2.658999999999992,Q1
2024,13,RUS,2.7409999999999997,Q1
2024,13,ZHO,2.8100000000000023,Q1
2024,13,OCO,2.8220000000000027,Q1
2024,13,GAS,2.938999999999993,Q1
2024,17,LEC,0.0,Q3
2024,17,PIA,0.3209999999999979,Q3
2024,17,SAI,0.4399999999999977,Q3
2024,17,PER,0.4479999999999933,Q3
2024,17,RUS,0.5089999999999861,Q3
2024,17,VER,0.657999999999987,Q3
2024,17,HAM,0.9239999999999924,Q3
2024,17,ALO,1.003999999999991,Q3
2024,17,COL,1.164999999999992,Q3
2024,17,ALB,1.4939999999999998,Q3
2024,17,BEA,1.6029999999999944,Q2
2024,17,TSU,1.6699999999999875,Q2
2024,17,HUL,1.8259999999999936,Q2
2024,17,STR,2.0389999999999873,Q2
2024,17,GAS,1.813999999999993,Q2
2024,17,RIC,2.181999999999988,Q1
2024,17,NOR,2.244,Q1
2024,17,BOT,2.252999999999986,Q1
2024,17,ZHO,2.881,Q1
2024,17,OCO,3.1389999999999816,Q1
2024,19,NOR,0.0,Q3
2024,19,VER,0.0309999999999917,Q3
2024,19,SAI,0.3220000000000027,Q3
2024,19,LEC,0.4100000000000108,Q3
2024,19,PIA,0.6200000000000045,Q3
2024,19,RUS,0.6439999999999912,Q3
2024,19,GAS,0.6880000000000024,Q3
2024,19,ALO,0.9789999999999992,Q3
2024,19,MAG,1.1509999999999962,Q3
2024,19,PER,0.6900000000000119,Q2
2024,19,TSU,1.176000000000002,Q2
2024,19,HUL,1.2139999999999986,Q2
2024,19,OCO,1.26700000000001,Q2
2024,19,STR,1.429000000000002,Q2
2024,19,LAW,1.0090000000000003,Q1
2024,19,ALB,1.7210000000000036,Q1
2024,19,COL,1.731999999999999,Q1
2024,19,BOT,1.8220000000000027,Q1
2024,19,HAM,1.823999999999998,Q1
2024,19,ZHO,1.8980000000000103,Q1
2024,23,VER,0.0,Q3
2024,23,RUS,0.0550000000000068,Q3
2024,23,NOR,0.2519999999999953,Q3
2024,23,PIA,0.3090000000000117,Q3
2024,23,LEC,0.3320000000000078,Q3
2024,23,HAM,0.4909999999999996,Q3
2024,23,SAI,0.5210000000000008,Q3
2024,23,ALO,0.7310000000000088,Q3
2024,23,PER,0.9050000000000012,Q3
2024,23,MAG,0.980000000000004,Q3
2024,23,GAS,0.9170000000000016,Q2
2024,23,ZHO,0.9810000000000088,Q2
2024,23,BOT,1.2109999999999983,Q2
2024,23,TSU,1.2510000000000048,Q2
2024,23,STR,1.3910000000000051,Q2
2024,23,ALB,1.8700000000000043,Q1
2024,23,LAW,1.8910000000000051,Q1
2024,23,HUL,1.9220000000000113,Q1
2024,23,COL,2.073999999999998,Q1
2024,23,OCO,2.1940000000000026,Q1
2022,12,LEC,0.0,Q3
2022,12,VER,0.304000000000002,Q3
2022,12,PER,0.463000000000008,Q3
2022,12,HAM,0.8930000000000007,Q3
2022,12,NOR,1.1599999999999966,Q3
2022,12,RUS,1.2590000000000003,Q3
2022,12,ALO,1.6799999999999926,Q3
2022,12,TSU,1.9080000000000013,Q3
2022,12,SAI,0.2090000000000031,Q2
2022,12,MAG,1.777000000000001,Q2
2022,12,RIC,2.049999999999997,Q2
2022,12,OCO,2.176000000000002,Q2
2022,12,BOT,2.1799999999999926,Q2
2022,12,VET,2.4040000000000106,Q2
2022,12,ALB,2.4350000000000023,Q2
2022,12,GAS,2.566999999999993,Q1
2022,12,STR,2.566999999999993,Q1
2022,12,ZHO,2.8020000000000067,Q1
2022,12,MSC,2.8289999999999935,Q1
2022,12,LAT,2.921999999999997,Q1
2022,15,VER,0.0,Q3
2022,15,LEC,0.0210000000000007,Q3
2022,15,SAI,0.0919999999999987,Q3
2022,15,HAM,0.3059999999999974,Q3
2022,15,PER,0.7349999999999994,Q3
2022,15,RUS,0.8050000000000068,Q3
2022,15,NOR,0.8320000000000078,Q3
2022,15,MSC,1.1000000000000083,Q3
2022,15,TSU,2.213999999999998,Q3
2022,15,STR,1.073999999999998,Q2
2022,15,GAS,1.1700000000000017,Q2
2022,15,OCO,1.2630000000000052,Q2
2022,15,ALO,1.2710000000000008,Q2
2022,15,ZHO,1.362000000000009,Q2
2022,15,ALB,1.4599999999999935,Q2
2022,15,BOT,1.6189999999999998,Q1
2022,15,RIC,1.7390000000000043,Q1
2022,15,MAG,1.977000000000004,Q1
2022,15,VET,2.0490000000000066,Q1
2022,15,LAT,3.0109999999999957,Q1
2022,19,SAI,0.0,Q3
2022,19,LEC,0.0649999999999977,Q3
2022,19,VER,0.0920000000000129,Q3
2022,19,PER,0.2890000000000157,Q3
2022,19,HAM,0.5910000000000082,Q3
2022,19,RUS,0.632000000000005,Q3
2022,19,STR,1.2420000000000044,Q3
2022,19,NOR,1.3340000000000032,Q3
2022,19,ALO,1.5200000000000102,Q3
2022,19,BOT,1.963000000000008,Q3
2022,19,ALB,2.0120000000000005,Q2
2022,19,VET,2.0420000000000016,Q2
2022,19,GAS,2.3840000000000146,Q2
2022,19,ZHO,2.6140000000000043,Q2
2022,19,TSU,2.790999999999997,Q2
2022,19,MAG,2.5930000000000035,Q1
2022,19,RIC,2.6899999999999977,Q1
2022,19,OCO,2.7120000000000033,Q1
2022,19,MSC,2.7549999999999955,Q1
2022,19,LAT,2.8880000000000052,Q1
2022,20,VER,0.0,Q3
2022,20,RUS,0.304000000000002,Q3
2022,20,HAM,0.3089999999999975,Q3
2022,20,PER,0.3529999999999944,Q3
2022,20,SAI,0.5759999999999934,Q3
2022,20,BOT,0.6259999999999906,Q3
2022,20,LEC,0.7800000000000011,Q3
2022,20,NOR,0.945999999999998,Q3
2022,20,ALO,1.1639999999999873,Q3
2022,20,OCO,1.2349999999999994,Q3
2022,20,RIC,1.5499999999999972,Q2
2022,20,ZHO,1.7009999999999934,Q2
2022,20,TSU,1.813999999999993,Q2
2022,20,GAS,1.8969999999999911,Q2
2022,20,MAG,2.0579999999999927,Q2
2022,20,MSC,2.6439999999999912,Q1
2022,20,VET,2.6439999999999912,Q1
2022,20,STR,2.7449999999999903,Q1
2022,20,ALB,3.084000000000003,Q1
2022,20,LAT,3.391999999999996,Q1
2022,22,VER,0.0,Q3
2022,22,PER,0.2279999999999944,Q3
2022,22,LEC,0.2680000000000007,Q3
2022,22,SAI,0.4180000000000063,Q3
2022,22,HAM,0.6839999999999975,Q3
2022,22,RUS,0.6869999999999976,Q3
2022,22,NOR,0.9450000000000074,Q3
2022,22,OCO,1.0060000000000002,Q3
2022,22,VET,1.1370000000000005,Q3
2022,22,RIC,1.2210000000000036,Q3
2022,22,ALO,1.2720000000000056,Q2
2022,22,TSU,1.394999999999996,Q2
2022,22,MSC,1.4009999999999962,Q2
2022,22,STR,1.5350000000000108,Q2
2022,22,ZHO,1.5840000000000032,Q2
2022,22,MAG,2.010000000000005,Q1
2022,22,GAS,2.035000000000011,Q1
2022,22,BOT,2.067999999999998,Q1
2022,22,ALB,2.2039999999999935,Q1
2022,22,LAT,2.230000000000004,Q1
2023,4,LEC,0.0,Q3
2023,4,VER,0.1879999999999881,Q3
2023,4,PER,0.2920000000000016,Q3
2023,4,SAI,0.8129999999999882,Q3
2023,4,HAM,0.9739999999999897,Q3
2023,4,ALO,1.0499999999999972,Q3
2023,4,NOR,1.078000000000003,Q3
2023,4,TSU,1.378,Q3
2023,4,STR,1.407999999999987,Q3
2023,4,PIA,1.407999999999987,Q3
2023,4,RUS,1.4509999999999934,Q2
2023,4,OCO,1.5949999999999989,Q2
2023,4,ALB,1.6149999999999949,Q2
2023,4,BOT,2.0559999999999974,Q2
2023,4,SAR,2.1920000000000073,Q2
2023,4,ZHO,2.438999999999993,Q1
2023,4,HUL,2.5519999999999925,Q1
2023,4,MAG,3.213999999999998,Q1
2023,4,GAS,4.650000000000006,Q1
2023,4,DEV,15.078999999999994,Q1
2023,7,VER,0.0,Q3
2023,7,SAI,0.4619999999999891,Q3
2023,7,NOR,0.519999999999996,Q3
2023,7,GAS,0.5439999999999969,Q3
2023,7,HAM,0.5459999999999923,Q3
2023,7,STR,0.7219999999999942,Q3
2023,7,OCO,0.8109999999999928,Q3
2023,7,HUL,0.9569999999999936,Q3
2023,7,ALO,1.2349999999999994,Q3
2023,7,PIA,1.4099999999999966,Q3
2023,7,PER,1.0619999999999976,Q2
2023,7,RUS,1.1749999999999972,Q2
2023,7,ZHO,1.2489999999999952,Q2
2023,7,DEV,1.8109999999999928,Q2
2023,7,TSU,2.2049999999999983,Q2
2023,7,BOT,1.7049999999999983,Q1
2023,7,MAG,1.769999999999996,Q1
2023,7,ALB,1.7909999999999968,Q1
2023,7,LEC,1.8070000000000024,Q1
2023,7,SAR,2.4269999999999925,Q1
2023,9,VER,0.0,Q3
2023,9,LEC,0.0479999999999876,Q3
2023,9,SAI,0.1899999999999977,Q3
2023,9,NOR,0.2669999999999959,Q3
2023,9,HAM,0.4279999999999972,Q3
2023,9,STR,0.5019999999999953,Q3
2023,9,ALO,0.519999999999996,Q3
2023,9,HUL,0.6989999999999981,Q3
2023,9,GAS,0.7789999999999964,Q3
2023,9,ALB,1.4320000000000022,Q3
2023,9,RUS,1.036999999999992,Q2
2023,9,OCO,1.0619999999999976,Q2
2023,9,PIA,1.2139999999999986,Q2
2023,9,BOT,1.2890000000000017,Q2
2023,9,PER,62.297,Q2
2023,9,TSU,1.393000000000001,Q1
2023,9,ZHO,1.4269999999999925,Q1
2023,9,SAR,1.5570000000000022,Q1
2023,9,MAG,1.5799999999999983,Q1
2023,9,DEV,1.5829999999999984,Q1
2023,13,VER,0.0,Q3
2023,13,NOR,0.5369999999999919,Q3
2023,13,RUS,0.7269999999999897,Q3
2023,13,ALB,0.8519999999999897,Q3
2023,13,ALO,0.938999999999993,Q3
2023,13,SAI,1.1869999999999976,Q3
2023,13,PER,1.3129999999999882,Q3
2023,13,PIA,1.3709999999999951,Q3
2023,13,LEC,2.0979999999999848,Q3
2023,13,SAR,6.180999999999997,Q3
2023,13,STR,9.553999999999988,Q2
2023,13,GAS,9.560999999999993,Q2
2023,13,HAM,9.583999999999987,Q2
2023,13,TSU,9.662999999999997,Q2
2023,13,HUL,9.682999999999993,Q2
2023,13,ZHO,11.5,Q1
2023,13,OCO,11.542999999999992,Q1
2023,13,MAG,11.625,Q1
2023,13,BOT,11.692999999999998,Q1
2023,13,LAW,12.852999999999994,Q1
2023,14,SAI,0.0,Q3
2023,14,VER,0.0130000000000052,Q3
2023,14,LEC,0.0670000000000072,Q3
2023,14,RUS,0.3769999999999953,Q3
2023,14,PER,0.3940000000000054,Q3
2023,14,ALB,0.4660000000000082,Q3
2023,14,PIA,0.4909999999999996,Q3
2023,14,HAM,0.5259999999999962,Q3
2023,14,NOR,0.6850000000000023,Q3
2023,14,ALO,1.1230000000000049,Q3
2023,14,TSU,1.2999999999999972,Q2
2023,14,LAW,1.4639999999999986,Q2
2023,14,HUL,1.481999999999999,Q2
2023,14,BOT,1.6460000000000008,Q2
2023,14,SAR,1.6500000000000057,Q2
2023,14,ZHO,2.0960000000000036,Q1
2023,14,GAS,2.2510000000000048,Q1
2023,14,OCO,2.254000000000005,Q1
2023,14,MAG,2.298000000000002,Q1
2023,14,STR,2.5660000000000025,Q1
2023,17,VER,0.0,Q3
2023,17,RUS,0.4410000000000025,Q3
2023,17,HAM,0.5270000000000152,Q3
2023,17,ALO,0.5910000000000082,Q3
2023,17,LEC,0.646000000000015,Q3
2023,17,PIA,0.7620000000000005,Q3
2023,17,GAS,0.7750000000000057,Q3
2023,17,OCO,0.9850000000000136,Q3
2023,17,BOT,1.2800000000000011,Q3
2023,17,NOR,0.9070000000000108,Q2
2023,17,TSU,1.5230000000000103,Q2
2023,17,SAI,1.5500000000000114,Q2
2023,17,PER,1.6840000000000117,Q2
2023,17,ALB,1.929000000000002,Q2
2023,17,HUL,2.0050000000000097,Q2
2023,17,SAR,2.4320000000000164,Q1
2023,17,STR,2.5670000000000073,Q1
2023,17,LAW,2.8570000000000135,Q1
2023,17,MAG,3.2680000000000007,Q1
2023,17,ZHO,3.6540000000000106,Q1
2023,21,LEC,0.0,Q3
2023,21,SAI,0.0440000000000111,Q3
2023,21,VER,0.3780000000000001,Q3
2023,21,RUS,0.3859999999999957,Q3
2023,21,GAS,0.5130000000000052,Q3
2023,21,ALB,0.5970000000000084,Q3
2023,21,SAR,0.7870000000000061,Q3
2023,21,BOT,0.7990000000000066,Q3
2023,21,MAG,0.811000000000007,Q3
2023,21,ALO,0.8290000000000077,Q3
2023,21,HAM,1.1110000000000042,Q2
2023,21,PER,1.128999999999991,Q2
2023,21,HUL,1.253,Q2
2023,21,STR,1.472999999999999,Q2
2023,21,RIC,1.5819999999999936,Q2
2023,21,NOR,1.977000000000004,Q1
2023,21,OCO,2.108000000000004,Q1
2023,21,ZHO,2.1229999999999905,Q1
2023,21,PIA,2.1239999999999952,Q1
2023,21,TSU,3.721000000000003,Q1
2024,1,VER,0.0,Q3
2024,1,LEC,0.2279999999999944,Q3
2024,1,RUS,0.3059999999999974,Q3
2024,1,SAI,0.3280000000000029,Q3
2024,1,PER,0.3580000000000041,Q3
2024,1,ALO,0.3629999999999995,Q3
2024,1,NOR,0.4350000000000023,Q3
2024,1,PIA,0.5039999999999907,Q3
2024,1,HAM,0.5310000000000059,Q3
2024,1,HUL,1.3229999999999933,Q3
2024,1,TSU,0.9500000000000028,Q2
2024,1,STR,1.0210000000000008,Q2
2024,1,ALB,1.0420000000000016,Q2
2024,1,RIC,1.0989999999999895,Q2
2024,1,MAG,1.3499999999999943,Q2
2024,1,BOT,1.5769999999999982,Q1
2024,1,ZHO,1.578000000000003,Q1
2024,1,SAR,1.590999999999994,Q1
2024,1,OCO,1.6140000000000043,Q1
2024,1,GAS,1.7690000000000057,Q1
2024,7,VER,0.0,Q3
2024,7,PIA,0.073999999999998,Q3
2024,7,NOR,0.0910000000000081,Q3
2024,7,LEC,0.2240000000000037,Q3
2024,7,SAI,0.487000000000009,Q3
2024,7,RUS,0.4879999999999995,Q3
2024,7,TSU,0.7190000000000083,Q3
2024,7,HAM,0.7580000000000098,Q3
2024,7,RIC,0.9280000000000116,Q3
2024,7,HUL,1.2340000000000089,Q3
2024,7,PER,0.960000000000008,Q2
2024,7,OCO,1.1600000000000108,Q2
2024,7,STR,1.246000000000009,Q2
2024,7,ALB,1.4540000000000075,Q2
2024,7,GAS,1.6350000000000051,Q2
2024,7,BOT,1.8800000000000097,Q1
2024,7,ZHO,2.088000000000008,Q1
2024,7,MAG,2.108000000000004,Q1
2024,7,ALO,2.1710000000000065,Q1
2024,8,LEC,0.0,Q3
2024,8,PIA,0.1540000000000105,Q3
2024,8,SAI,0.2480000000000046,Q3
2024,8,NOR,0.2720000000000055,Q3
2024,8,RUS,0.2730000000000103,Q3
2024,8,VER,0.2970000000000112,Q3
2024,8,HAM,0.3509999999999991,Q3
2024,8,TSU,0.5880000000000081,Q3
2024,8,ALB,0.6780000000000115,Q3
2024,8,GAS,1.041000000000011,Q3
2024,8,OCO,1.0150000000000006,Q2
2024,8,RIC,1.2120000000000033,Q2
2024,8,STR,1.2930000000000064,Q2
2024,8,ALO,1.7490000000000094,Q1
2024,8,HUL,1.1700000000000017,Q2
2024,8,SAR,1.75,Q1
2024,8,MAG,1.4549999999999983,Q2
2024,8,PER,1.7900000000000065,Q1
2024,8,BOT,2.2420000000000044,Q1
2024,8,ZHO,2.7580000000000098,Q1
2024,10,NOR,0.0,Q3
2024,10,VER,0.0200000000000102,Q3
2024,10,HAM,0.3179999999999978,Q3
2024,10,RUS,0.3200000000000074,Q3
2024,10,LEC,0.347999999999999,Q3
2024,10,SAI,0.3530000000000086,Q3
2024,10,GAS,0.4740000000000037,Q3
2024,10,PER,0.6780000000000115,Q3
2024,10,OCO,0.7420000000000044,Q3
2024,10,PIA,0.6280000000000001,Q2
2024,10,ALO,0.7450000000000045,Q2
2024,10,BOT,0.8440000000000083,Q2
2024,10,HUL,0.9270000000000068,Q2
2024,10,STR,0.9890000000000044,Q2
2024,10,ZHO,1.355000000000004,Q2
2024,10,MAG,1.554000000000002,Q1
2024,10,TSU,1.602000000000004,Q1
2024,10,RIC,1.6920000000000073,Q1
2024,10,ALB,1.7700000000000102,Q1
2024,10,SAR,2.1260000000000048,Q1
2024,12,RUS,0.0,Q3
2024,12,HAM,0.1709999999999922,Q3
2024,12,NOR,0.2109999999999985,Q3
2024,12,VER,0.3840000000000003,Q3
2024,12,PIA,0.4179999999999921,Q3
2024,12,HUL,0.5189999999999912,Q3
2024,12,SAI,0.6899999999999977,Q3
2024,12,STR,0.7660000000000053,Q3
2024,12,ALB,0.820999999999998,Q3
2024,12,ALO,1.097999999999999,Q3
2024,12,LEC,1.2780000000000058,Q2
2024,12,SAR,1.3559999999999943,Q2
2024,12,TSU,1.4500000000000028,Q2
2024,12,ZHO,2.048000000000002,Q2
2024,12,RIC,2.1299999999999955,Q2
2024,12,BOT,6.611999999999995,Q1
2024,12,MAG,7.0859999999999985,Q1
2024,12,OCO,8.738,Q1
2024,12,PER,12.528999999999996,Q1
2024,12,GAS,13.985,Q1
2024,15,NOR,0.0,Q3
2024,15,VER,0.3559999999999945,Q3
2024,15,PIA,0.4989999999999952,Q3
2024,15,RUS,0.570999999999998,Q3
2024,15,PER,0.742999999999995,Q3
2024,15,LEC,0.9089999999999918,Q3
2024,15,ALO,0.9599999999999936,Q3
2024,15,STR,1.1839999999999975,Q3
2024,15,GAS,1.304000000000002,Q3
2024,15,SAI,1.2409999999999997,Q2
2024,15,ALB,0.980000000000004,Q3
2024,15,HAM,1.2750000000000057,Q2
2024,15,TSU,1.2819999999999965,Q2
2024,15,HUL,1.5420000000000016,Q2
2024,15,MAG,1.622,Q2
2024,15,RIC,2.269999999999996,Q1
2024,15,OCO,2.3220000000000027,Q1
2024,15,BOT,2.4950000000000045,Q1
2024,15,ZHO,3.587999999999994,Q1
2024,18,NOR,0.0,Q3
2024,18,VER,0.2030000000000029,Q3
2024,18,HAM,0.3160000000000025,Q3
2024,18,RUS,0.3419999999999987,Q3
2024,18,PIA,0.4279999999999972,Q3
2024,18,HUL,0.5899999999999892,Q3
2024,18,ALO,0.688999999999993,Q3
2024,18,TSU,0.8289999999999935,Q3
2024,18,LEC,0.2219999999999942,Q2
2024,18,SAI,0.5829999999999984,Q2
2024,18,ALB,0.948999999999998,Q2
2024,18,COL,0.9559999999999887,Q2
2024,18,PER,1.054000000000002,Q2
2024,18,MAG,1.127999999999986,Q2
2024,18,OCO,1.2439999999999998,Q2
2024,18,RIC,1.5600000000000025,Q1
2024,18,STR,1.5689999999999884,Q1
2024,18,GAS,1.786999999999992,Q1
2024,18,BOT,2.046999999999997,Q1
2024,18,ZHO,2.5289999999999964,Q1
2024,20,SAI,0.0,Q3
2024,20,VER,0.2249999999999943,Q3
2024,20,NOR,0.3140000000000071,Q3
2024,20,LEC,0.3190000000000026,Q3
2024,20,RUS,0.4099999999999966,Q3
2024,20,HAM,0.7049999999999983,Q3
2024,20,MAG,0.9399999999999976,Q3
2024,20,GAS,0.945999999999998,Q3
2024,20,ALB,1.1189999999999998,Q3
2024,20,HUL,1.418999999999997,Q3
2024,20,TSU,1.183000000000007,Q2
2024,20,LAW,1.2160000000000082,Q2
2024,20,ALO,1.2220000000000084,Q2
2024,20,STR,1.347999999999999,Q2
2024,20,BOT,1.871000000000009,Q2
2024,20,COL,1.6119999999999948,Q1
2024,20,PIA,1.6510000000000105,Q1
2024,20,PER,1.6650000000000065,Q1
2024,20,OCO,1.6710000000000065,Q1
2024,20,ZHO,2.1260000000000048,Q1
2024,22,RUS,0.0,Q3
2024,22,SAI,0.0979999999999989,Q3
2024,22,GAS,0.3520000000000038,Q3
2024,22,LEC,0.4710000000000036,Q3
2024,22,VER,0.4849999999999994,Q3
2024,22,NOR,0.6960000000000122,Q3
2024,22,TSU,0.7169999999999987,Q3
2024,22,PIA,0.7210000000000036,Q3
2024,22,HUL,0.75,Q3
2024,22,HAM,15.793999999999995,Q3
2024,22,OCO,0.909000000000006,Q2
2024,22,MAG,0.9849999999999994,Q2
2024,22,ZHO,1.2540000000000049,Q2
2024,22,COL,1.4369999999999976,Q2
2024,22,LAW,1.9450000000000072,Q2
2024,22,PER,1.8430000000000035,Q1
2024,22,ALO,1.946000000000012,Q1
2024,22,ALB,2.1129999999999995,Q1
2024,22,BOT,2.118000000000009,Q1
2024,22,STR,2.1720000000000113,Q1
2022,11,VER,0.0,Q3
2022,11,LEC,0.029000000000010573,Q3
2022,11,SAI,0.08200000000000784,Q3
2022,11,RUS,0.44700000000000273,Q3
2022,11,OCO,0.7420000000000044,Q3
2022,11,MAG,0.8950000000000102,Q3
2022,11,MSC,1.027000000000001,Q3
2022,11,ALO,1.1189999999999998,Q3
2022,11,HAM,8.167000000000002,Q3
2022,11,GAS,1.176000000000002,Q2
2022,11,ALB,1.2460000000000093,Q2
2022,11,BOT,1.335000000000008,Q2
2022,11,PER,1.4740000000000038,Q2
2022,11,TSU,1.8670000000000044,Q2
2022,11,NOR,20.863000000000014,Q2
2022,11,RIC,1.6290000000000049,Q1
2022,11,STR,1.8629999999999995,Q1
2022,11,ZHO,1.9170000000000016,Q1
2022,11,LAT,2.0190000000000055,Q1
2022,11,VET,2.0990000000000038,Q1
2022,16,LEC,0.0,Q3
2022,16,VER,0.14499999999999602,Q3
2022,16,SAI,0.2680000000000007,Q3
2022,16,PER,1.0450000000000017,Q3
2022,16,HAM,1.3629999999999995,Q3
2022,16,RUS,1.3810000000000002,Q3
2022,16,NOR,1.4230000000000018,Q3
2022,16,RIC,1.7639999999999958,Q3
2022,16,GAS,2.4869999999999948,Q3
2022,16,ALO,1.7000000000000028,Q2
2022,16,OCO,1.968999999999994,Q2
2022,16,BOT,2.073999999999998,Q2
2022,16,DEV,2.3100000000000023,Q2
2022,16,ZHO,2.415999999999997,Q2
2022,16,TSU,1.8589999999999947,Q1
2022,16,LAT,2.426000000000002,Q1
2022,16,VET,2.4749999999999943,Q1
2022,16,STR,2.5870000000000033,Q1
2022,16,MAG,2.747,Q1
2022,16,MSC,2.843999999999994,Q1
2023,3,VER,0.0,Q3
2023,3,RUS,0.2360000000000042,Q3
2023,3,HAM,0.3719999999999999,Q3
2023,3,ALO,0.4069999999999965,Q3
2023,3,SAI,0.5379999999999967,Q3
2023,3,STR,0.5759999999999934,Q3
2023,3,LEC,0.6370000000000005,Q3
2023,3,ALB,0.8770000000000095,Q3
2023,3,GAS,0.9429999999999978,Q3
2023,3,HUL,1.0030000000000001,Q3
2023,3,OCO,1.0360000000000014,Q2
2023,3,TSU,1.3670000000000044,Q2
2023,3,NOR,1.3870000000000005,Q2
2023,3,MAG,1.3970000000000056,Q2
2023,3,DEV,1.6030000000000086,Q2
2023,3,PIA,1.7849999999999966,Q1
2023,3,ZHO,1.8079999999999927,Q1
2023,3,SAR,1.8250000000000028,Q1
2023,3,BOT,1.9819999999999993,Q1
2023,10,VER,0.0,Q3
2023,10,NOR,0.24099999999999966,Q3
2023,10,PIA,0.3719999999999999,Q3
2023,10,LEC,0.4159999999999968,Q3
2023,10,SAI,0.42799999999999727,Q3
2023,10,RUS,0.4350000000000023,Q3
2023,10,HAM,0.49099999999999966,Q3
2023,10,ALB,0.8100000000000023,Q3
2023,10,ALO,0.938999999999993,Q3
2023,10,GAS,0.9689999999999941,Q3
2023,10,HUL,2.176000000000002,Q2
2023,10,STR,2.2150000000000034,Q2
2023,10,OCO,2.236000000000004,Q2
2023,10,SAR,2.311000000000007,Q2
2023,10,PER,3.2480000000000047,Q1
2023,10,BOT,3.078000000000003,Q1
2023,10,TSU,3.305000000000007,Q1
2023,10,ZHO,3.403000000000006,Q1
2023,10,DEV,3.7930000000000064,Q1
2023,10,MAG,5.658000000000001,Q1
2023,18,LEC,0.0,Q3
2023,18,NOR,0.13000000000000966,Q3
2023,18,HAM,0.1389999999999958,Q3
2023,18,SAI,0.2219999999999942,Q3
2023,18,RUS,0.35600000000000875,Q3
2023,18,VER,0.3580000000000041,Q3
2023,18,GAS,0.36599999999999966,Q3
2023,18,OCO,0.4309999999999974,Q3
2023,18,PER,0.45000000000000284,Q3
2023,18,PIA,0.7439999999999998,Q3
2023,18,TSU,0.9740000000000038,Q2
2023,18,ZHO,0.9750000000000085,Q2
2023,18,BOT,1.1350000000000051,Q2
2023,18,MAG,1.1569999999999965,Q2
2023,18,RIC,1.2509999999999906,Q2
2023,18,HUL,1.5120000000000005,Q1
2023,18,ALO,1.5450000000000017,Q1
2023,18,ALB,1.5919999999999987,Q1
2023,18,STR,1.8659999999999997,Q1
2023,18,SAR,2.103999999999999,Q1
2024,4,VER,0.0,Q3
2024,4,PER,0.0660000000000025,Q3
2024,4,NOR,0.2920000000000016,Q3
2024,4,SAI,0.48499999999999943,Q3
2024,4,ALO,0.4890000000000043,Q3
2024,4,PIA,0.5630000000000024,Q3
2024,4,HAM,0.5689999999999884,Q3
2024,4,LEC,0.5889999999999986,Q3
2024,4,RUS,0.8109999999999928,Q3
2024,4,TSU,1.215999999999994,Q3
2024,4,RIC,1.2750000000000057,Q2
2024,4,HUL,1.296999999999997,Q2
2024,4,BOT,1.3960000000000008,Q2
2024,4,ALB,1.516999999999996,Q2
2024,4,OCO,1.6189999999999998,Q2
2024,4,STR,1.8269999999999982,Q1
2024,4,GAS,1.921999999999997,Q1
2024,4,MAG,1.9339999999999975,Q1
2024,4,SAR,1.941999999999993,Q1
2024,4,ZHO,1.945999999999998,Q1
2024,14,VER,0.0,Q3
2024,14,LEC,0.5949999999999989,Q3
2024,14,PER,0.6060000000000088,Q3
